,loss
0,12.265263617038727
1,8.659652769565582
2,7.666966840624809
3,6.9664396196603775
4,6.368378132581711
5,5.859724208712578
6,5.480539217591286
7,5.076601162552834
8,4.728491596877575
9,4.397170938551426
10,4.098593823611736
11,3.824260637164116
12,3.550862729549408
13,3.361330106854439
14,3.214885465800762
15,2.942978285253048
16,2.764629863202572
17,2.5828025676310062
18,2.4478394836187363
19,2.3405530340969563
20,2.1791002675890923
21,2.0422808714210987
22,1.946364864706993
23,1.8310301639139652
24,1.7736283726990223
25,1.668915055692196
26,1.5873560532927513
27,1.4964594841003418
28,1.4321018382906914
29,1.3744412884116173
30,1.36166400462389
31,1.2790445536375046
32,1.2361804321408272
33,1.195775231346488
34,1.1667071599513292
35,1.1324507649987936
36,1.074824383482337
37,1.076785983517766
38,1.0532366074621677
39,1.010416617617011
40,0.9687940701842308
41,0.9425630867481232
42,0.9129989221692085
43,0.9067173730581999
44,0.9154133684933186
45,0.8961217980831861
46,0.898532047867775
47,0.8666634783148766
48,0.8644057642668486
49,0.8543757479637861
50,0.8301989007741213
51,0.8197717200964689
52,0.8006068095564842
53,0.8115592580288649
54,0.8195732701569796
55,0.8495129458606243
56,0.7945563774555922
57,0.7772583728656173
58,0.7814144995063543
59,0.7837090631946921
60,0.793933117762208
61,0.7734732069075108
62,0.7714645713567734
63,0.769761978648603
64,0.7792766075581312
65,0.7663583382964134
66,0.7388506028801203
67,0.7429514434188604
68,0.7405354389920831
69,0.7299879156053066
70,0.7277195258066058
71,0.7351324651390314
72,0.7322862725704908
73,0.7363853976130486
74,0.7267801528796554
75,0.7372542070224881
76,0.7153838695958257
77,0.712765347212553
78,0.719804035499692
79,0.7096951091662049
80,0.7365155620500445
81,0.7619428727775812
82,0.7304059267044067
83,0.705707810819149
84,0.6994537934660912
85,0.6906889164820313
86,0.7013621497899294
87,0.774591475725174
88,0.7082895897328854
89,0.6983623309060931
90,0.7126473058015108
91,0.7027544286102057
92,0.6977215595543385
93,0.6859824899584055
94,0.7035188041627407
95,0.6896003121510148
96,0.6887426124885678
97,0.715980070643127
98,0.6781692476943135
99,0.67271888256073
100,0.6842620708048344
101,0.6728097843006253
102,0.6967000477015972
103,0.7009413288906217
104,0.6839068718254566
105,0.6716316360980272
106,0.6650602426379919
107,0.6867634849622846
108,0.6651662001386285
109,0.6723643746227026
110,0.6818717746064067
111,0.6949547659605742
112,0.6685341084375978
113,0.6620959341526031
114,0.6584155615419149
115,0.6503372676670551
116,0.6460892856121063
117,0.6618491522967815
118,0.6558381943032146
119,0.6581712728366256
120,0.6507923370227218
121,0.6446594381704926
122,0.6602913299575448
123,0.6699922857806087
124,0.6441055508330464
125,0.6401181863620877
126,0.6403679354116321
127,0.633821721188724
128,0.6360762091353536
129,0.642722288146615
130,0.6320536527782679
131,0.6471567777916789
132,0.6389151681214571
133,0.6380214188247919
134,0.6429615076631308
135,0.67225197609514
136,0.6395928310230374
137,0.6267774729058146
138,0.6197383850812912
139,0.616786609403789
140,0.6166301053017378
141,0.6355210654437542
142,0.6141823828220367
143,0.638895345851779
144,0.6488497657701373
145,0.6130295898765326
146,0.6147165726870298
147,0.6140939462929964
148,0.6285392614081502
149,0.615305689163506
150,0.614847824908793
151,0.6971940994262695
152,0.6538552138954401
153,0.6199552929028869
154,0.6063495129346848
155,0.6012529041618109
156,0.6056719115003943
157,0.6029439577832818
158,0.6144804498180747
159,0.59901421982795
160,0.5922094769775867
161,0.5965051027014852
162,0.5906303087249398
163,0.5924481181427836
164,0.6002318095415831
165,0.6059082997962832
166,0.5942234778776765
167,0.6135369949042797
168,0.5958169056102633
169,0.5997239276766777
170,0.592142197303474
171,0.5885850824415684
172,0.5940821170806885
173,0.6124272560700774
174,0.5813390268012881
175,0.5916106021031737
176,0.5782054681330919
177,0.5779788997024298
178,0.5872179558500648
179,0.6057286998257041
180,0.5874078338965774
181,0.5795259196311235
182,0.5803938265889883
183,0.5695608053356409
184,0.5731922648847103
185,0.5775695219635963
186,0.5797071419656277
187,0.5665238536894321
188,0.5743078980594873
189,0.5756413266062737
190,0.5686086472123861
191,0.5588656412437558
192,0.5683632073923945
193,0.5651365639641881
194,0.5714721130207181
195,0.5642351061105728
196,0.5678303698077798
197,0.5789763629436493
198,0.564391122199595
199,0.5548579040914774
200,0.5517098885029554
201,0.5574148334562778
202,0.5712796254083514
203,0.5597051568329334
204,0.5732924658805132
205,0.6253040824085474
206,0.5733936242759228
207,0.5750525891780853
208,0.5580808408558369
209,0.5443841433152556
210,0.5472698658704758
211,0.5374230183660984
212,0.5417312504723668
213,0.5372684272006154
214,0.5473545808345079
215,0.5445061475038528
216,0.5404365761205554
217,0.5581429256126285
218,0.5330797685310245
219,0.5476089064031839
220,0.564411454834044
221,0.5591122023761272
222,0.5485796136781573
223,0.5415304377675056
224,0.5291984817013144
225,0.523987845517695
226,0.5214534159749746
227,0.5267961034551263
228,0.5229123355820775
229,0.5414780508726835
230,0.532935069873929
231,0.5277520772069693
232,0.5717111425474286
233,0.5374361285939813
234,0.5378942275419831
235,0.5282898265868425
236,0.5296663660556078
237,0.520236698910594
238,0.5122807957231998
239,0.5141931530088186
240,0.5092506520450115
241,0.5196046242490411
242,0.5129130585119128
243,0.521051368676126
244,0.5258952667936683
245,0.6222885483875871
246,0.5807032259181142
247,0.5310047287493944
248,0.5167022040113807
249,0.5159210981801152
250,0.5114834904670715
251,0.5108363619074225
252,0.5116486074402928
253,0.5045715039595962
254,0.5052576111629605
255,0.49654128681868315
256,0.5046024164184928
257,0.5217295931652188
258,0.5034644510596991
259,0.5117996074259281
260,0.5043583186343312
261,0.48986627627164125
262,0.4949791319668293
263,0.4921267172321677
264,0.5031943237408996
265,0.5000117849558592
266,0.5014167977496982
267,0.4939012425020337
268,0.5074604013934731
269,0.4899842841550708
270,0.4945085309445858
271,0.48581559769809246
272,0.49867082200944424
273,0.4858829127624631
274,0.5115021718665957
275,0.5120663428679109
276,0.49947305023670197
277,0.4927119864150882
278,0.4876074427738786
279,0.48381408024579287
280,0.4869917035102844
281,0.49375413078814745
282,0.4904029443860054
283,0.477112365886569
284,0.4754469320178032
285,0.4881007606163621
286,0.486636676825583
287,0.5011607399210334
288,0.49456058628857136
289,0.5073304167017341
290,0.4837054340168834
291,0.4755145739763975
292,0.46822703443467617
293,0.4744751723483205
294,0.4692914430052042
295,0.4617087338119745
296,0.47004398237913847
297,0.46749885100871325
298,0.48498953226953745
299,0.4981502778828144
