,loss
0,14.548775300383568
1,7.856737464666367
2,6.252116098999977
3,5.3463820815086365
4,4.7723027020692825
5,4.249008700251579
6,3.864887796342373
7,3.5324354469776154
8,3.258832663297653
9,3.013120673596859
10,2.792048007249832
11,2.594261556863785
12,2.4363106079399586
13,2.3031051009893417
14,2.168641362339258
15,2.0435709357261658
16,1.9554392024874687
17,1.876523170620203
18,1.7892669476568699
19,1.7179139479994774
20,1.6533140055835247
21,1.6032097153365612
22,1.5646769478917122
23,1.5219405889511108
24,1.4729008413851261
25,1.4359621684998274
26,1.4045688584446907
27,1.3703309502452612
28,1.344780182465911
29,1.3266334012150764
30,1.2996694557368755
31,1.2855058256536722
32,1.2678320687264204
33,1.239764042198658
34,1.2322266045957804
35,1.2276108376681805
36,1.2040800862014294
37,1.2065720930695534
38,1.191509349271655
39,1.186097078025341
40,1.1711282096803188
41,1.1670633759349585
42,1.1520413476973772
43,1.1515313033014536
44,1.1468297131359577
45,1.1391628067940474
46,1.1328014116734266
47,1.1222769282758236
48,1.1151661239564419
49,1.1178050767630339
50,1.111038863658905
51,1.1153591647744179
52,1.1035845056176186
53,1.098336661234498
54,1.0970110073685646
55,1.0811067540198565
56,1.083518359810114
57,1.0805109590291977
58,1.0789593439549208
59,1.0697415079921484
60,1.063429756090045
61,1.0738501846790314
62,1.0641390178352594
63,1.0572580695152283
64,1.0555937755852938
65,1.0575794037431479
66,1.0453069116920233
67,1.044457508251071
68,1.0473340451717377
69,1.0395567920058966
70,1.0352727472782135
71,1.0314319618046284
72,1.0327642187476158
73,1.031330306082964
74,1.0239489935338497
75,1.0310513880103827
76,1.0284717455506325
77,1.0214838087558746
78,1.0202144961804152
79,1.0159801077097654
80,1.0093531645834446
81,1.0090801641345024
82,1.003802616149187
83,1.0107341352850199
84,1.0114824697375298
85,0.9997349474579096
86,1.0007857643067837
87,0.9969496987760067
88,0.9974031541496515
89,0.9972634874284267
90,0.9926103744655848
91,0.9925332181155682
92,0.9902312438935041
93,0.9974096696823835
94,0.983601177111268
95,0.9879658836871386
96,0.9830490406602621
97,0.9790867157280445
98,0.973522437736392
99,0.9755475763231516
100,0.9753046669065952
101,0.9768944978713989
102,0.9818936064839363
103,0.9745107162743807
104,0.9721297211945057
105,0.9655523113906384
106,0.9674622751772404
107,0.9607299901545048
108,0.9607778359204531
109,0.9602214843034744
110,0.9522099029272795
111,0.9565021973103285
112,0.9588091894984245
113,0.955867113545537
114,0.954885970801115
115,0.954407749697566
116,0.9574612770229578
117,0.9506768975406885
118,0.9475823566317558
119,0.9506889507174492
120,0.9509160798043013
121,0.939898181706667
122,0.9448987450450659
123,0.9428595080971718
124,0.9450899288058281
125,0.9348058309406042
126,0.943337257951498
127,0.9406679421663284
128,0.9359242152422667
129,0.9340822454541922
130,0.929689921438694
131,0.9302440732717514
132,0.9309289269149303
133,0.9284082837402821
134,0.9355992842465639
135,0.9246308077126741
136,0.9282265193760395
137,0.936469204723835
138,0.9258907828480005
139,0.9181528147310019
140,0.9209589269012213
141,0.9176740199327469
142,0.9196521639823914
143,0.9236003924161196
144,0.9226616453379393
145,0.9181205946952105
146,0.915805995464325
147,0.918674923479557
148,0.9141723550856113
149,0.9115909431129694
150,0.9131436999887228
151,0.9115665890276432
152,0.90926961787045
153,0.9153822902590036
154,0.9134015142917633
155,0.905613923445344
156,0.9035826828330755
157,0.9078053534030914
158,0.909947769716382
159,0.9103315602988005
160,0.9033893663436174
161,0.9022503606975079
162,0.9075872432440519
163,0.9030496198683977
164,0.9012784138321877
165,0.8993949964642525
166,0.905230700969696
167,0.8974312283098698
168,0.9041743911802769
169,0.8973027467727661
170,0.8934003785252571
171,0.8912647068500519
172,0.8962302505970001
173,0.89333625882864
174,0.8884295057505369
175,0.8874302972108126
176,0.8896939922124147
177,0.8958455305546522
178,0.890987504273653
179,0.8924828916788101
180,0.888035474345088
181,0.8958892114460468
182,0.8869189899414778
183,0.8843535427004099
184,0.883253863081336
185,0.8843910209834576
186,0.8795061372220516
187,0.8834782764315605
188,0.8800625652074814
189,0.8837084881961346
190,0.8805612344294786
191,0.8804962560534477
192,0.8834560960531235
193,0.8844266515225172
194,0.8792803473770618
195,0.8790480811148882
196,0.8784954454749823
197,0.8738425653427839
198,0.875797837972641
199,0.8699043113738298
200,0.8739288654178381
201,0.8705960437655449
202,0.8680567853152752
203,0.8713208120316267
204,0.869587529450655
205,0.8694068491458893
206,0.8751442357897758
207,0.8703301325440407
208,0.8710182122886181
209,0.8690205179154873
210,0.8694681506603956
211,0.8681038618087769
212,0.8670990709215403
213,0.8588965274393559
214,0.8706989549100399
215,0.8667411580681801
216,0.8634730111807585
217,0.8623558282852173
218,0.8579517919570208
219,0.8619931936264038
220,0.8589484021067619
221,0.8648359775543213
222,0.8610194846987724
223,0.86530552059412
224,0.8591901790350676
225,0.8600986748933792
226,0.8538142498582602
227,0.8528342060744762
228,0.8596965298056602
229,0.8594622518867254
230,0.8504768460988998
231,0.8537725079804659
232,0.8528861086815596
233,0.8519878555089235
234,0.853578208014369
235,0.8498129788786173
236,0.8551409095525742
237,0.8578595574945211
238,0.8504052143543959
239,0.8498993907123804
240,0.8515072762966156
241,0.8539488185197115
242,0.8487158343195915
243,0.8519354797899723
244,0.8531965091824532
245,0.8496978338807821
246,0.848373506218195
247,0.8452181983739138
248,0.8457219805568457
249,0.8465319965034723
250,0.8457129132002592
251,0.8426074106246233
252,0.8419581316411495
253,0.8485123198479414
254,0.852008605375886
255,0.8459072951227427
256,0.8445656038820744
257,0.8397531863301992
258,0.8415929190814495
259,0.8417084198445082
260,0.8402438536286354
261,0.8389210626482964
262,0.8383676763623953
263,0.844191562384367
264,0.841548927128315
265,0.8410407174378633
266,0.8400599621236324
267,0.8445633742958307
268,0.837577972561121
269,0.8395937345921993
270,0.8331397883594036
271,0.8367653544992208
272,0.8356494344770908
273,0.8389247562736273
274,0.8360761739313602
275,0.8323229104280472
276,0.8337251637130976
277,0.831471199169755
278,0.8356283809989691
279,0.8330865520983934
280,0.8380635380744934
281,0.83337527140975
282,0.82767722196877
283,0.830051239579916
284,0.8294082526117563
285,0.8318647556006908
286,0.8307155277580023
287,0.8339421451091766
288,0.8317582905292511
289,0.8314155675470829
290,0.8260680586099625
291,0.8271647021174431
292,0.8273357767611742
293,0.8235397804528475
294,0.8234856799244881
295,0.8238381315022707
296,0.8220127318054438
297,0.8267678488045931
298,0.8232798669487238
299,0.8238911405205727
