,loss
0,10.26379282772541
1,3.151609018445015
2,2.5118534080684185
3,2.1321709603071213
4,1.9444078467786312
5,1.76254628226161
6,1.620896127074957
7,1.5224102512001991
8,1.4675709903240204
9,1.401915842667222
10,1.3409027624875307
11,1.290928516536951
12,1.2429302167147398
13,1.1863637939095497
14,1.178206281736493
15,1.1436781212687492
16,1.1154783088713884
17,1.0972560551017523
18,1.062408173456788
19,1.063867887482047
20,1.0426814910024405
21,1.0242920070886612
22,0.9942675400525331
23,0.9721998199820518
24,0.9720194805413485
25,1.0018599051982164
26,0.9641238283365965
27,0.9591640178114176
28,0.9207370486110449
29,0.9175732508301735
30,0.9280644096434116
31,0.8943751510232687
32,0.8652051221579313
33,0.8601036295294762
34,0.846603412181139
35,0.838182607665658
36,0.8446680754423141
37,0.8407777696847916
38,0.8257198929786682
39,0.8258759770542383
40,0.8383313920348883
41,0.8172976393252611
42,0.7952185962349176
43,0.7878990285098553
44,0.7872116826474667
45,0.7771147228777409
46,0.7657719347625971
47,0.7545569892972708
48,0.7505884803831577
49,0.7458719369024038
50,0.7428302355110645
51,0.7358227418735623
52,0.7251609470695257
53,0.7415123842656612
54,0.735506808385253
55,0.7175279781222343
56,0.7087938133627176
57,0.7069754414260387
58,0.7184412833303213
59,0.7014656746760011
60,0.6937375171110034
61,0.6974325384944677
62,0.6988007053732872
63,0.688737703487277
64,0.6854943064972758
65,0.6908517759293318
66,0.6789565468207002
67,0.668560872785747
68,0.6698715845122933
69,0.6789436042308807
70,0.6704038372263312
71,0.6701648868620396
72,0.6630273563787341
73,0.6596635906025767
74,0.6586457397788763
75,0.651858739554882
76,0.6561517277732491
77,0.6538689471781254
78,0.6617564028128982
79,0.6505039976909757
80,0.6545655960217118
81,0.6502434462308884
82,0.6396435722708702
83,0.6355652194470167
84,0.6373680867254734
85,0.6315781101584435
86,0.6314773857593536
87,0.6339148618280888
88,0.6342642614617944
89,0.6331670871004462
90,0.6251643858850002
91,0.636759078130126
92,0.6323889661580324
93,0.6278258943930268
94,0.6258358024060726
95,0.6213266560807824
96,0.6228041583672166
97,0.6228550709784031
98,0.6166055966168642
99,0.6160535598173738
100,0.6160316644236445
101,0.6241298895329237
102,0.623189521022141
103,0.615283127874136
104,0.6213108748197556
105,0.6226566964760423
106,0.6156351221725345
107,0.6182065512984991
108,0.6107396194711328
109,0.6112857805565
110,0.6076369937509298
111,0.6050399104133248
112,0.6049387427046895
113,0.6069346712902188
114,0.6036532456055284
115,0.6016071047633886
116,0.605817161500454
117,0.6060928599908948
118,0.6057636113837361
119,0.6075442507863045
120,0.604289174079895
121,0.604343487881124
122,0.5999169899150729
123,0.5981038045138121
124,0.5956797944381833
125,0.5923627624288201
126,0.5961342444643378
127,0.5963051896542311
128,0.5983420312404633
129,0.5965878218412399
130,0.5954336421564221
131,0.5901317121461034
132,0.5922283744439483
133,0.5942244445905089
134,0.5941219571977854
135,0.5972317438572645
136,0.5932484799996018
137,0.6031862776726484
138,0.6016810676082969
139,0.5942499712109566
140,0.5980352507904172
141,0.5900399591773748
142,0.5979480892419815
143,0.6010372405871749
144,0.5868380730971694
145,0.5896394159644842
146,0.5882730847224593
147,0.5869471067562699
148,0.5894967494532466
149,0.5872885985299945
150,0.5858809798955917
151,0.5814507845789194
152,0.5830521266907454
153,0.5846325531601906
154,0.5885912170633674
155,0.5869156643748283
156,0.585503626614809
157,0.5854750545695424
158,0.5818811226636171
159,0.5843974174931645
160,0.583578797057271
161,0.5833786148577929
162,0.5802616123110056
163,0.585244270041585
164,0.5839776340872049
165,0.5849751578643918
166,0.5790768582373857
167,0.5806633112952113
168,0.5764017412438989
169,0.5826587863266468
170,0.5806412734091282
171,0.5813755141571164
172,0.5802565608173609
173,0.6221287660300732
174,0.5989581262692809
175,0.583618899807334
176,0.576244929805398
177,0.5772074665874243
178,0.5718413572758436
179,0.5704009579494596
180,0.5736439600586891
181,0.5703656785190105
182,0.5710901478305459
183,0.5714788865298033
184,0.5786359095945954
185,0.5805730437859893
186,0.572786720469594
187,0.5721206599846482
188,0.5726736905053258
189,0.5756455361843109
190,0.5794735793024302
191,0.5744617125019431
192,0.5763866435736418
193,0.5763948690146208
194,0.5748883476480842
195,0.5795455435290933
196,0.5730152260512114
197,0.5725879278033972
198,0.5763925788924098
199,0.5745385633781552
200,0.5723732709884644
201,0.5758091108873487
202,0.5761404614895582
203,0.5737205008044839
204,0.5733661158010364
205,0.5685156537219882
206,0.5665095923468471
207,0.5702194254845381
208,0.57125074416399
209,0.5693660750985146
210,0.5706473337486386
211,0.571160402148962
212,0.5701555507257581
213,0.572230857796967
214,0.5741822924464941
215,0.5728754354640841
216,0.5685992250218987
217,0.5696154991164804
218,0.5674713002517819
219,0.5694029089063406
220,0.5693169478327036
221,0.5700861625373363
222,0.5699412878602743
223,0.5677388124167919
224,0.5690981205552816
225,0.5717486310750246
226,0.5753429159522057
227,0.5678757829591632
228,0.5688017616048455
229,0.5676759602501988
230,0.5718917092308402
231,0.570111102424562
232,0.566918988712132
233,0.5658450061455369
234,0.5719367079436779
235,0.5674667293205857
236,0.5669469740241766
237,0.5631771078333259
238,0.5616316227242351
239,0.5663829986006021
240,0.5654357150197029
241,0.5639889296144247
242,0.570192476734519
243,0.5652211625128984
244,0.5632944656535983
245,0.5644169049337506
246,0.5634389286860824
247,0.5618875017389655
248,0.5646442603319883
249,0.5662494236603379
250,0.5675007663667202
251,0.571951606310904
252,0.6443069325760007
253,0.602813083678484
254,0.5774001441895962
255,0.5674438802525401
256,0.5641098720952868
257,0.5625505596399307
258,0.5603334959596395
259,0.5588654270395637
260,0.5581680051982403
261,0.5572772212326527
262,0.5605239160358906
263,0.562068902887404
264,0.5591908525675535
265,0.560999721288681
266,0.5626969579607248
267,0.5628775777295232
268,0.5620274990797043
269,0.5618777899071574
270,0.5659214584156871
271,0.5616407077759504
272,0.56209606397897
273,0.5636503286659718
274,0.5631434712558985
275,0.5680992947891355
276,0.565773393958807
277,0.5637262668460608
278,0.5604405030608177
279,0.5595801044255495
280,0.5611717095598578
281,0.5633862968534231
282,0.5600791499018669
283,0.5624423129484057
284,0.5613170703873038
285,0.5584915764629841
286,0.5609300304204226
287,0.5608353223651648
288,0.5601885607466102
289,0.5620944406837225
290,0.5616157976910472
291,0.5627114223316312
292,0.5603440357372165
293,0.5625841850414872
294,0.5615573674440384
295,0.5601215278729796
296,0.5585555313155055
297,0.5602881480008364
298,0.5585141684859991
299,0.5624154452234507
