,lossG,lossD
80,3.477051556110382,3.4654107093811035
81,3.4639487862586975,3.463663697242737
82,3.459130108356476,3.4638630151748657
83,3.4544865489006042,3.4685158729553223
84,3.460666298866272,3.4649102091789246
85,3.458527088165283,3.4652870297431946
86,3.4720309376716614,3.4632888436317444
87,3.4627808928489685,3.45907986164093
88,3.468821942806244,3.463867723941803
89,3.46600478887558,3.4702348113059998
90,3.4651241302490234,3.464257001876831
91,3.464366853237152,3.4647268056869507
92,3.4541022181510925,3.468329071998596
93,3.4662405252456665,3.465818464756012
94,3.4640339016914368,3.4678789377212524
95,3.4649744629859924,3.4649567008018494
96,3.4667951464653015,3.462312698364258
97,3.468859016895294,3.4659430980682373
98,3.466726064682007,3.4660332798957825
99,3.4779127836227417,3.4676692485809326
100,3.4607312083244324,3.471137583255768
101,3.461528778076172,3.4612227082252502
102,3.471226990222931,3.4688284397125244
103,3.4627574682235718,3.4706181287765503
104,3.4613232612609863,3.467621624469757
105,3.471020460128784,3.4653795957565308
106,3.4657021164894104,3.465933859348297
107,3.462576448917389,3.465447247028351
108,3.4655945897102356,3.4672088027000427
109,3.465483546257019,3.4653828740119934
110,3.4651132822036743,3.4704256653785706
111,3.4574437141418457,3.4674118161201477
112,3.463564872741699,3.4662237763404846
113,3.465889811515808,3.464855134487152
114,3.4602319598197937,3.4705578684806824
115,3.468565046787262,3.467964828014374
116,3.468608796596527,3.4660950899124146
117,3.4585121870040894,3.4684499502182007
118,3.4628679156303406,3.4667451977729797
119,3.467090368270874,3.462408125400543
120,3.462117850780487,3.4670642614364624
121,3.4632330536842346,3.4677774906158447
122,3.4668179750442505,3.4660004377365112
123,3.468740701675415,3.464522123336792
124,3.4652472734451294,3.468580722808838
125,3.465864658355713,3.463709771633148
126,3.4608150124549866,3.463922441005707
127,3.4695461988449097,3.465934991836548
128,3.471066653728485,3.4634835720062256
129,3.4680647253990173,3.464988589286804
130,3.4652422666549683,3.4656089544296265
131,3.4663968086242676,3.464128017425537
132,3.4687238931655884,3.466701030731201
133,3.458814322948456,3.4657194018363953
134,3.46428781747818,3.4679564833641052
135,3.4632263779640198,3.4686739444732666
136,3.4700412154197693,3.4696887731552124
137,3.4660831093788147,3.465177893638611
138,3.4748974442481995,3.465603768825531
139,3.471085011959076,3.466593563556671
140,3.4674260020256042,3.4656125903129578
141,3.466550648212433,3.4705646634101868
142,3.463454484939575,3.464857518672943
143,3.469100534915924,3.470192611217499
144,3.4669841527938843,3.4667263627052307
145,3.4662020802497864,3.4647613167762756
146,3.465450882911682,3.467501401901245
147,3.467767655849457,3.4639796018600464
148,3.4654131531715393,3.466004967689514
149,3.4679207801818848,3.4646593928337097
150,3.4685534834861755,3.46402370929718
151,3.465607166290283,3.4650696516036987
152,3.46882826089859,3.46416038274765
153,3.470641553401947,3.4648542404174805
154,3.469709634780884,3.468190550804138
155,3.4643133878707886,3.4702820777893066
156,3.470454156398773,3.4653725028038025
157,3.464739143848419,3.4638649821281433
158,3.4690945148468018,3.465421974658966
159,3.4671374559402466,3.4664706587791443
160,3.4612703919410706,3.4651342034339905
161,3.463890492916107,3.4684239625930786
162,3.458113670349121,3.466276705265045
163,3.4618327617645264,3.4683982133865356
164,3.4682623147964478,3.4655049443244934
165,3.466722846031189,3.4676144123077393
166,3.4625543355941772,3.4645837545394897
167,3.4688093066215515,3.466320037841797
168,3.467686355113983,3.4681708812713623
169,3.467710018157959,3.465292990207672
170,3.464477241039276,3.4657395482063293
171,3.4686622619628906,3.4655118584632874
172,3.468017816543579,3.463356375694275
173,3.4642072319984436,3.464889883995056
174,3.4641098976135254,3.4635539054870605
175,3.4706907868385315,3.4668237566947937
176,3.469390571117401,3.465899348258972
177,3.4723973274230957,3.4658552408218384
178,3.4655579328536987,3.464480698108673
179,3.4635260105133057,3.4653413891792297
180,3.4697991609573364,3.468069314956665
181,3.462648630142212,3.468579947948456
182,3.4683838486671448,3.4683563113212585
183,3.464166283607483,3.4639105200767517
184,3.465139627456665,3.4640883803367615
185,3.4766038060188293,3.464484214782715
186,3.4614193439483643,3.4665732383728027
187,3.462752044200897,3.4655226469039917
188,3.466479539871216,3.464645564556122
189,3.465613603591919,3.463206648826599
190,3.471631348133087,3.4661166071891785
191,3.470186471939087,3.4689565300941467
192,3.460281729698181,3.466517746448517
193,3.4609925746917725,3.468920052051544
194,3.4628376364707947,3.4659553170204163
195,3.4670604467391968,3.464875876903534
196,3.4666783213615417,3.465861976146698
197,3.4705795645713806,3.4681084752082825
198,3.466269850730896,3.4648653268814087
199,3.4629441499710083,3.467351257801056
200,3.467669427394867,3.4645158648490906
201,3.459034562110901,3.4647676944732666
202,3.465663492679596,3.4709144830703735
203,3.461997628211975,3.463943123817444
204,3.4646623730659485,3.4629960656166077
205,3.4695735573768616,3.463120758533478
206,3.474075496196747,3.4655834436416626
207,3.45668762922287,3.4693657755851746
208,3.460397481918335,3.467582583427429
209,3.4629603028297424,3.4661635160446167
210,3.4712567925453186,3.4657670855522156
211,3.474426567554474,3.469080686569214
212,3.469071686267853,3.465196907520294
213,3.4639968276023865,3.459959924221039
214,3.473686456680298,3.469084084033966
215,3.4677650332450867,3.4670377373695374
216,3.477256715297699,3.465154469013214
217,3.4642752408981323,3.4665854573249817
218,3.4622554779052734,3.466335892677307
219,3.4731341004371643,3.461691200733185
220,3.4689797163009644,3.465733051300049
221,3.4605098962783813,3.4701821208000183
222,3.4592495560646057,3.4614068269729614
223,3.463652491569519,3.4656825065612793
224,3.4627729654312134,3.4603869318962097
225,3.4623659253120422,3.4694729447364807
226,3.4678725600242615,3.4655319452285767
227,3.4625706672668457,3.4663673043251038
228,3.4643537402153015,3.4615741968154907
229,3.4714815616607666,3.4666877388954163
230,3.4580647349357605,3.466086208820343
231,3.4750857949256897,3.465177595615387
232,3.461691677570343,3.4663760662078857
233,3.4677023887634277,3.4694656133651733
234,3.4575027227401733,3.4653636813163757
235,3.4580759406089783,3.4654927849769592
236,3.470498740673065,3.467432141304016
237,3.4667722582817078,3.4659032821655273
238,3.464563488960266,3.4659497141838074
239,3.4643935561180115,3.4675490856170654
240,3.4640538692474365,3.4618746042251587
241,3.4596201181411743,3.462036907672882
242,3.4594494104385376,3.4659045934677124
243,3.4640036821365356,3.4638359546661377
244,3.461044192314148,3.4679505825042725
245,3.4652767181396484,3.4696558117866516
246,3.474789559841156,3.465972602367401
247,3.4625845551490784,3.4656999111175537
248,3.4664992690086365,3.4631041884422302
249,3.466401994228363,3.465857207775116
250,3.467749238014221,3.466641366481781
251,3.4587950110435486,3.4689484238624573
252,3.4561688899993896,3.4673300981521606
253,3.4682276844978333,3.4693660140037537
254,3.467246353626251,3.4656400084495544
255,3.4658279418945312,3.4606786370277405
256,3.457887828350067,3.463044226169586
257,3.468516170978546,3.4704540967941284
258,3.46185439825058,3.466403305530548
259,3.466469883918762,3.464809834957123
260,3.4565297961235046,3.462652027606964
261,3.4648231863975525,3.4660704731941223
262,3.4643375873565674,3.4636840224266052
263,3.4580425024032593,3.460346519947052
264,3.463315963745117,3.4675732851028442
265,3.478436052799225,3.470188319683075
266,3.4663188457489014,3.4627153873443604
267,3.4878183603286743,3.4616344571113586
268,3.4505160450935364,3.4682876467704773
269,3.466784179210663,3.4691184163093567
270,3.4700291752815247,3.4695885181427
271,3.463737726211548,3.4675607085227966
272,3.472339928150177,3.4642900824546814
273,3.4668113589286804,3.46593314409256
274,3.469607353210449,3.4642690420150757
275,3.4699583053588867,3.46957129240036
276,3.4732938408851624,3.463825285434723
277,3.469210147857666,3.470906615257263
278,3.4560192227363586,3.4644564390182495
279,3.4574889540672302,3.460353434085846
280,3.455875337123871,3.4688491225242615
281,3.4733304381370544,3.470866084098816
282,3.4562752842903137,3.465247869491577
283,3.4504098892211914,3.45798659324646
284,3.4659021496772766,3.4646212458610535
285,3.485098659992218,3.469800114631653
286,3.477124512195587,3.462847650051117
287,3.460629463195801,3.4571621417999268
288,3.456245243549347,3.468244969844818
289,3.4726555347442627,3.4702176451683044
290,3.4701879024505615,3.47149258852005
291,3.4676671624183655,3.4643243551254272
292,3.4764472246170044,3.4653035402297974
293,3.47417151927948,3.465254783630371
294,3.4651418328285217,3.4717090129852295
295,3.4715536236763,3.4600446224212646
296,3.45298570394516,3.462904691696167
297,3.4692662954330444,3.461800992488861
298,3.4817047715187073,3.463469922542572
299,3.468444526195526,3.462568759918213
300,3.460599660873413,3.4757641553878784
301,3.463690757751465,3.4659059047698975
302,3.4753299951553345,3.4683790802955627
303,3.4658448696136475,3.467970371246338
304,3.4644355177879333,3.4742332696914673
305,3.4577314257621765,3.4633301496505737
306,3.460611343383789,3.467916965484619
307,3.461560070514679,3.4618123173713684
308,3.4559536576271057,3.4628396034240723
309,3.4687781929969788,3.465082824230194
310,3.461450755596161,3.4682332277297974
311,3.469169020652771,3.469614803791046
312,3.4709592461586,3.459841728210449
313,3.4730783104896545,3.466021239757538
314,3.4750134348869324,3.4745181798934937
315,3.465380012989044,3.4674842953681946
316,3.470786154270172,3.46414053440094
317,3.460232377052307,3.462186098098755
318,3.467992424964905,3.4559683203697205
319,3.464153826236725,3.448197364807129
320,3.45727276802063,3.462846875190735
321,3.4656842947006226,3.4705748558044434
322,3.4636587500572205,3.4641454815864563
323,3.433899223804474,3.450967788696289
324,3.471121907234192,3.4674647450447083
325,3.426834762096405,3.4746214151382446
326,3.483916401863098,3.463858425617218
327,3.45026034116745,3.476059913635254
328,3.4977985620498657,3.432798147201538
329,3.4186481833457947,3.4143951535224915
330,3.3901113271713257,3.5179384350776672
331,3.740886390209198,3.3713586926460266
332,3.366124749183655,3.499013662338257
333,3.36402827501297,3.3964056372642517
334,3.186708986759186,3.3992642164230347
335,3.643340528011322,3.4167414903640747
336,3.7788309454917908,3.327337861061096
337,3.238345742225647,3.5248014330863953
338,3.424833357334137,3.4229413270950317
339,3.623291492462158,3.3671359419822693
340,3.3550121784210205,3.4693093299865723
341,3.3261533975601196,3.4110641479492188
342,3.642825722694397,3.433341145515442
343,3.194947361946106,3.4361371397972107
344,3.534615457057953,3.4132203459739685
345,3.5438737869262695,3.442855417728424
346,3.3282834887504578,3.5029491782188416
347,3.4838274121284485,3.4934982657432556
348,3.6239601969718933,3.4613513350486755
349,3.4910417199134827,3.4967222213745117
350,3.667095720767975,3.5361084938049316
351,3.607343375682831,3.504356026649475
352,3.522317111492157,3.500756323337555
353,3.527143716812134,3.473800539970398
354,3.518442451953888,3.5344165563583374
355,3.6162164211273193,3.4765949845314026
356,3.5169156789779663,3.452979266643524
357,3.398849308490753,3.462973415851593
358,3.3795207738876343,3.4450276494026184
359,3.413894236087799,3.4948965311050415
360,3.476745367050171,3.4652722477912903
361,3.462579309940338,3.444841146469116
362,3.441100835800171,3.4975934624671936
363,3.5234397053718567,3.473204016685486
364,3.467457354068756,3.47572660446167
365,3.5434407591819763,3.4743813276290894
366,3.4917710423469543,3.470838487148285
367,3.495026707649231,3.4671632647514343
368,3.4675263166427612,3.458341419696808
369,3.4924283623695374,3.4700246453285217
370,3.4651970863342285,3.4773106575012207
371,3.489824950695038,3.4672564268112183
372,3.4912712574005127,3.467056453227997
373,3.4630754590034485,3.4382254481315613
374,3.447150409221649,3.4834598302841187
375,3.4936335682868958,3.4474722743034363
376,3.490001857280731,3.513735592365265
377,3.5205814242362976,3.4800753593444824
378,3.484280824661255,3.4597122073173523
379,3.4782971143722534,3.469540297985077
380,3.473481297492981,3.4673240780830383
381,3.4661394357681274,3.464554190635681
382,3.449825167655945,3.4639867544174194
383,3.465506136417389,3.465171694755554
384,3.4854745864868164,3.4749667048454285
385,3.503414213657379,3.460073173046112
386,3.4551260471343994,3.456417500972748
387,3.474667251110077,3.4689080715179443
388,3.4738661646842957,3.4714123010635376
389,3.493423044681549,3.4691222310066223
390,3.465842366218567,3.4612234830856323
391,3.4484939575195312,3.454515516757965
392,3.4270832538604736,3.4534459710121155
393,3.4273435473442078,3.4741965532302856
394,3.5021090507507324,3.4735541939735413
395,3.4729400873184204,3.4718856811523438
396,3.4824147820472717,3.475001037120819
397,3.492955505847931,3.4669172763824463
398,3.473227083683014,3.4739245176315308
399,3.478762924671173,3.4630433917045593
400,3.4873682260513306,3.470251500606537
401,3.4887752532958984,3.470767378807068
402,3.4910448789596558,3.4644342064857483
403,3.4765976667404175,3.4819958209991455
404,3.455664813518524,3.4627262949943542
405,3.4713887572288513,3.4627650380134583
406,3.463878631591797,3.455007314682007
407,3.455927073955536,3.4552499055862427
408,3.426103174686432,3.464946210384369
409,3.423867881298065,3.471417188644409
410,3.4475722908973694,3.46093213558197
411,3.447274386882782,3.470803737640381
412,3.4605581164360046,3.4706273078918457
413,3.448104500770569,3.467858910560608
414,3.4901815056800842,3.4806113839149475
415,3.4980586767196655,3.4594483971595764
416,3.4852988719940186,3.4679552912712097
417,3.482593834400177,3.4607346653938293
418,3.4672769904136658,3.4738889336586
419,3.447728395462036,3.4646047353744507
420,3.442278802394867,3.467501401901245
421,3.4524728655815125,3.4732280373573303
422,3.474521040916443,3.467756509780884
423,3.471137821674347,3.4605007767677307
424,3.451553523540497,3.471247971057892
425,3.4754955172538757,3.4656270146369934
426,3.447710931301117,3.4597837328910828
427,3.4637651443481445,3.4723267555236816
428,3.4720970392227173,3.4634424448013306
429,3.4489983320236206,3.4571892619132996
430,3.45722895860672,3.470926880836487
431,3.4898773431777954,3.4609909653663635
432,3.4492140412330627,3.4680766463279724
433,3.4321987628936768,3.4590641260147095
434,3.423747479915619,3.4601372480392456
435,3.4294077157974243,3.4708354473114014
436,3.470155119895935,3.4610214829444885
437,3.4722129106521606,3.4562474489212036
438,3.4434118270874023,3.443430185317993
439,3.404457986354828,3.4580439925193787
440,3.4537057876586914,3.4587112069129944
441,3.449833393096924,3.467349052429199
442,3.473854184150696,3.4624785780906677
443,3.4720360040664673,3.46189546585083
444,3.479750633239746,3.475205421447754
445,3.4736117124557495,3.4717469215393066
446,3.5258313417434692,3.4744784832000732
447,3.479329764842987,3.4583587646484375
448,3.477605164051056,3.470705568790436
449,3.5056634545326233,3.4471386075019836
450,3.5012254118919373,3.4516741037368774
451,3.408780097961426,3.4579893946647644
452,3.425929605960846,3.469106435775757
453,3.4547492265701294,3.4572429060935974
454,3.5007758140563965,3.488278806209564
455,3.474745512008667,3.4402984976768494
456,3.4661704301834106,3.452041447162628
457,3.4280357360839844,3.439798057079315
458,3.42852121591568,3.495648145675659
459,3.5621302723884583,3.464387595653534
460,3.522387683391571,3.46210378408432
461,3.4536715149879456,3.451841175556183
462,3.42734295129776,3.441409468650818
463,3.4231261610984802,3.4231789112091064
464,3.4929604530334473,3.4621800780296326
465,3.4353224635124207,3.5037636756896973
466,3.4748085737228394,3.4282793402671814
467,3.478691875934601,3.496790289878845
468,3.507257103919983,3.489149808883667
469,3.45354688167572,3.47872132062912
470,3.434905171394348,3.465848207473755
471,3.470879316329956,3.5174952149391174
472,3.4752798080444336,3.481121599674225
473,3.472765564918518,3.4659900069236755
474,3.4757381081581116,3.478673219680786
475,3.5276553630828857,3.4800259470939636
476,3.531266510486603,3.4603520035743713
477,3.4423959851264954,3.456243097782135
478,3.475670576095581,3.470869719982147
479,3.4567066431045532,3.4549200534820557
480,3.4927638173103333,3.477982819080353
481,3.4731830954551697,3.4416624903678894
482,3.4404324889183044,3.4237919449806213
483,3.433263599872589,3.4296616315841675
484,3.386043429374695,3.4384053349494934
485,3.3354377150535583,3.5162755846977234
486,3.4536768198013306,3.4552522897720337
487,3.4532347917556763,3.4702399373054504
488,3.4551581740379333,3.4874282479286194
489,3.505823791027069,3.4642168283462524
490,3.483322560787201,3.5024749040603638
491,3.496972143650055,3.449524223804474
492,3.494623064994812,3.442320942878723
493,3.4578712582588196,3.4959744811058044
494,3.5170836448669434,3.47899466753006
495,3.5281143188476562,3.4873655438423157
496,3.488093078136444,3.4821895360946655
497,3.4762149453163147,3.431863307952881
498,3.4707729816436768,3.475273072719574
499,3.4093031883239746,3.4781837463378906
500,3.5160140991210938,3.4870476722717285
501,3.462462365627289,3.4323650002479553
502,3.4921330213546753,3.489117741584778
503,3.4831241369247437,3.4804036617279053
504,3.516876757144928,3.4645384550094604
505,3.4806257486343384,3.4475120902061462
506,3.499529004096985,3.482944905757904
507,3.412999451160431,3.4726955890655518
508,3.417544424533844,3.4464856386184692
509,3.4492297172546387,3.465790033340454
510,3.4463769793510437,3.4612593054771423
511,3.4437978863716125,3.4728490114212036
512,3.4652437567710876,3.4917039275169373
513,3.484044373035431,3.4672223329544067
514,3.5037243962287903,3.4851067662239075
515,3.4877808690071106,3.4675751328468323
516,3.447402834892273,3.4506001472473145
517,3.457448363304138,3.4615636467933655
518,3.429552912712097,3.471708595752716
519,3.456591486930847,3.476767122745514
520,3.45315682888031,3.4905730485916138
521,3.470955014228821,3.467015326023102
522,3.4529320001602173,3.4698991775512695
523,3.4479470252990723,3.4525963068008423
524,3.459450662136078,3.469253897666931
525,3.4804428815841675,3.4614381194114685
526,3.4566502571105957,3.4654501080513
527,3.5114736557006836,3.4674111008644104
528,3.4659724831581116,3.445828080177307
529,3.4664552211761475,3.4557451605796814
530,3.4446836709976196,3.459029734134674
531,3.4338225722312927,3.4809204936027527
532,3.4490383863449097,3.4689093828201294
533,3.4742358326911926,3.462798237800598
534,3.4215216636657715,3.466939091682434
535,3.425576090812683,3.4902764558792114
536,3.4652488827705383,3.4676889777183533
537,3.464565932750702,3.4737772941589355
538,3.4587877988815308,3.4654220938682556
539,3.4700695276260376,3.466848611831665
540,3.463940680027008,3.4680387377738953
541,3.469362735748291,3.467914044857025
542,3.4985740184783936,3.4657620787620544
543,3.482622981071472,3.4733341932296753
544,3.4623886942863464,3.4709304571151733
545,3.463168442249298,3.4526619911193848
546,3.457549035549164,3.4702234864234924
547,3.4748844504356384,3.472037613391876
548,3.459251821041107,3.4664512872695923
549,3.469651460647583,3.4527722001075745
550,3.436433732509613,3.4837282299995422
551,3.461728811264038,3.4672363996505737
552,3.458342432975769,3.460279703140259
553,3.4708573818206787,3.4625399112701416
554,3.473057508468628,3.4776468873023987
555,3.448153257369995,3.4635314345359802
556,3.448713481426239,3.4709601402282715
557,3.4696810841560364,3.4621501564979553
558,3.4647527933120728,3.4753506779670715
559,3.4618489146232605,3.4723488688468933
560,3.463683068752289,3.4720999598503113
561,3.468669831752777,3.4683828353881836
562,3.4908342361450195,3.472279965877533
563,3.470361590385437,3.4560667276382446
564,3.465119957923889,3.4694830179214478
565,3.4811835289001465,3.475675106048584
566,3.4723328948020935,3.467148721218109
567,3.461086392402649,3.4640313386917114
568,3.4653229117393494,3.4713361859321594
569,3.4580730199813843,3.4637988209724426
570,3.464583158493042,3.4716274738311768
571,3.484835624694824,3.4593743681907654
572,3.4689027667045593,3.4595746397972107
573,3.4442253708839417,3.449717879295349
574,3.4748650193214417,3.468108892440796
575,3.501870036125183,3.4724517464637756
576,3.4926735162734985,3.4634026288986206
577,3.4798360466957092,3.458932340145111
578,3.4655889868736267,3.4742865562438965
579,3.4592613577842712,3.464159667491913
580,3.483980715274811,3.49335253238678
581,3.465225875377655,3.4659407138824463
582,3.453965663909912,3.466171681880951
583,3.456477463245392,3.475416600704193
584,3.453796625137329,3.461043119430542
585,3.4564024806022644,3.4704009890556335
586,3.4743085503578186,3.464614748954773
587,3.4690258502960205,3.4645281434059143
588,3.477428376674652,3.4628836512565613
589,3.449365735054016,3.458065390586853
590,3.454663872718811,3.466357409954071
591,3.44796621799469,3.4658637046813965
592,3.4874001145362854,3.4651675820350647
593,3.4718839526176453,3.4593589901924133
594,3.4602749943733215,3.4735067486763
595,3.4603383541107178,3.4583080410957336
596,3.464942216873169,3.4625951051712036
597,3.4730740785598755,3.4701794385910034
598,3.4771276712417603,3.454772472381592
599,3.4654279351234436,3.4701708555221558
600,3.479743540287018,3.4655442237854004
601,3.45676726102829,3.4712401628494263
602,3.464215099811554,3.4568735361099243
603,3.439062535762787,3.4746423959732056
604,3.466836094856262,3.471658706665039
605,3.4764447808265686,3.4620113372802734
606,3.4577311873435974,3.469402492046356
607,3.473195731639862,3.4712332487106323
608,3.4710693359375,3.44957435131073
609,3.4688443541526794,3.45752614736557
610,3.46518874168396,3.4593905806541443
611,3.4559828639030457,3.4630656838417053
612,3.449718177318573,3.470618426799774
613,3.45316481590271,3.461618185043335
614,3.452234148979187,3.4506385922431946
615,3.4485626816749573,3.4857905507087708
616,3.4722615480422974,3.4705291986465454
617,3.463948607444763,3.4543870091438293
618,3.4504568576812744,3.4845606684684753
619,3.472033441066742,3.4660050868988037
620,3.4644375443458557,3.464738607406616
621,3.4687777757644653,3.484560549259186
622,3.4773876070976257,3.4652870297431946
623,3.467528223991394,3.475571930408478
624,3.476928234100342,3.4653992652893066
625,3.439155876636505,3.473622679710388
626,3.4891878366470337,3.458138108253479
627,3.471046805381775,3.4579150676727295
628,3.473236918449402,3.4615705609321594
629,3.495758891105652,3.472839117050171
630,3.4557242393493652,3.464320421218872
631,3.4635093808174133,3.465764880180359
632,3.4776487946510315,3.4650230407714844
633,3.4749237298965454,3.458669900894165
634,3.457470417022705,3.4683786630630493
635,3.4592713713645935,3.480819344520569
636,3.4515583515167236,3.4557042121887207
637,3.444487154483795,3.4656424522399902
638,3.453074038028717,3.4732540249824524
639,3.4413225054740906,3.470421552658081
640,3.4665172696113586,3.473733901977539
641,3.467976689338684,3.457752048969269
642,3.4708407521247864,3.461906373500824
643,3.459563374519348,3.4601460695266724
644,3.4590399861335754,3.459380269050598
645,3.4668620228767395,3.4626672863960266
646,3.46963107585907,3.4725650548934937
647,3.4536905884742737,3.462486445903778
648,3.4539573788642883,3.4637690782546997
649,3.4413246512413025,3.4520638585090637
650,3.4587865471839905,3.462917447090149
651,3.5168880820274353,3.477183997631073
652,3.4555603861808777,3.4502227306365967
653,3.451772689819336,3.4384454488754272
654,3.4683057069778442,3.4657463431358337
655,3.4931268095970154,3.488915205001831
656,3.5072038173675537,3.465602457523346
657,3.442342221736908,3.459091067314148
658,3.4295276403427124,3.464993476867676
659,3.4532379508018494,3.4651743173599243
660,3.489448368549347,3.4698100090026855
661,3.480342388153076,3.4753543734550476
662,3.4516122937202454,3.472425103187561
663,3.472154378890991,3.434030771255493
664,3.461573541164398,3.4832202196121216
665,3.5251006484031677,3.4632566571235657
666,3.445724606513977,3.450733721256256
667,3.4680182337760925,3.473466396331787
668,3.4545745849609375,3.4459099173545837
669,3.5087667107582092,3.4680583477020264
670,3.5054734349250793,3.448489010334015
671,3.5507057905197144,3.4613184332847595
672,3.461183249950409,3.450172483921051
673,3.3813909888267517,3.5172356963157654
674,3.4481732845306396,3.468542456626892
675,3.447486996650696,3.5131999850273132
676,3.466911196708679,3.4734389185905457
677,3.449574112892151,3.475140392780304
678,3.4983344674110413,3.442219853401184
679,3.476259708404541,3.4638607501983643
680,3.4414210319519043,3.4542680382728577
681,3.480465531349182,3.4614627957344055
682,3.4928526878356934,3.4505743980407715
683,3.467756927013397,3.4841891527175903
684,3.4016623497009277,3.457735061645508
685,3.4540323615074158,3.4619314074516296
686,3.4588016867637634,3.486376941204071
687,3.4159332513809204,3.4848234057426453
688,3.4434115886688232,3.474387228488922
689,3.461223006248474,3.460012912750244
690,3.478694260120392,3.4657028913497925
691,3.4939361214637756,3.4573293328285217
692,3.436059355735779,3.4697412848472595
693,3.487474024295807,3.4900664687156677
694,3.4706726670265198,3.453822433948517
695,3.4800256490707397,3.457778573036194
696,3.496865153312683,3.4777966141700745
697,3.4695303440093994,3.468576431274414
698,3.436318278312683,3.4659066796302795
699,3.42512845993042,3.4585012197494507
700,3.436867892742157,3.461250603199005
701,3.4624953269958496,3.4781647324562073
702,3.489503502845764,3.477795362472534
703,3.4524425864219666,3.472284436225891
704,3.4621673822402954,3.462322771549225
705,3.4488213658332825,3.473386585712433
706,3.456500828266144,3.468196749687195
707,3.476845443248749,3.45742928981781
708,3.45865535736084,3.4583555459976196
709,3.47096449136734,3.4661503434181213
710,3.494324505329132,3.4625852704048157
711,3.4708723425865173,3.4674019813537598
712,3.4290581345558167,3.4624398350715637
713,3.46461021900177,3.4643208384513855
714,3.470293939113617,3.465473175048828
715,3.45002281665802,3.4706456661224365
716,3.465783715248108,3.4553096294403076
717,3.445224940776825,3.4719038009643555
718,3.441021203994751,3.4603413343429565
719,3.4848775267601013,3.466166079044342
720,3.4755311012268066,3.46894633769989
721,3.4850584864616394,3.4562358260154724
722,3.45341420173645,3.4848011136054993
723,3.4568806290626526,3.4707560539245605
724,3.4726725816726685,3.461982786655426
725,3.4508352279663086,3.456410586833954
726,3.466257929801941,3.4748579263687134
727,3.472912013530731,3.4629250168800354
728,3.487193286418915,3.475641369819641
729,3.4683016538619995,3.467605471611023
